id,NUMPOINTS,Elev_mean,Popsum,CoverageMe,Restricted
9419,0,77.2979142716374,439,-110.6124161,0
9420,0,76.6044973544974,685,-106.7554947,0
9421,4,75.6561827512001,879,-101.8492365,1
9422,0,74.2693007108613,383,-107.5150547,0
9423,0,61.0864095348452,342,-112,0
9424,0,57.0980971128609,400,-112,0
9425,0,60.5515643105446,642,-112,1
9426,0,80.2826913539428,697,-112,0
9427,0,94.143684820394,618,-111.6062067,0
9428,0,85.502872148367,787,-106.6326677,0
9429,0,74.4786706349206,1015,-104.5789168,1
9430,0,73.3222442899702,1233,-105.0493431,1
9431,0,62.3652159523416,983,-97.57384777,1
9432,0,51.5939153439153,1234,-100.4672028,1
9433,0,48.1587926509186,1346,-105.9882363,1
9434,0,51.3510339123242,1857,-97.79653825,1
9435,0,57.7858325057928,2336,-96.93723678,1
9436,3,71.509279027755,1626,-90.28607642,1
9437,0,76.6769816316399,2469,-100.5170928,1
9438,0,60.9657568238213,1830,-102.2143172,1
9439,0,52.3821972203839,1814,-105.3350688,1
9440,0,52.2780695994747,1512,-103.3916683,1
9441,4,55.9745201853077,2038,-98.89211153,1
9442,0,50.0291197882197,3952,-101.987936,1
9443,0,60.7276756401838,5241,-95.16151098,0
9444,4,64.3284816407542,4007,-90.7787095,1
9445,0,77.4544552818648,4242,-95.16623284,1
9446,0,75.0123031496063,1619,-103.1053381,0
9447,4,61.9490572279193,3432,-99.61319625,1
9448,0,38.4362493798578,1856,-105.1734699,1
9449,0,35.6963582677165,2435,-101.3837454,1
9450,4,46.7304448486853,3863,-101.3963681,1
9451,0,71.5290130600099,3126,-102.064629,1
9452,4,70.738845144357,3560,-96.74626829,1
9453,4,71.4544402182901,2941,-92.06123995,1
9454,0,143.07786410977,3799,-97.50124225,0
9455,4,129.61843832021,4763,-95.73868863,1
9456,0,143.13921957672,3041,-103.5972684,1
9457,2,120.266038359788,1809,-104.4695042,1
9458,0,138.156660104987,1904,-104.6118746,1
9459,4,78.6691468253968,1613,-98.94883748,1
9460,0,111.724537037037,1917,-95.05244577,1
9461,4,137.759350393701,1744,-94.19020814,1
9462,0,139.818813026947,2228,-96.40867571,1
9463,4,83.0272309711286,1602,-93.5925377,1
9464,0,71.8594576719577,2033,-101.3703233,0
9465,0,66.7544642857143,2220,-98.92793911,0
9466,0,68.8336886993603,2714,-95.59882569,1
9467,4,59.6335537190083,5014,-91.59941623,1
9468,0,124.450295275591,1766,-95.23728624,0
9469,3,219.950735658787,1711,-97.77160965,1
9470,0,172.342866589519,833,-98.37135332,0
9471,0,181.679842545514,452,-101.2206849,0
9472,0,209.851074380165,803,-106.3801259,0
9473,0,186.833060019679,990,-104.0050071,0
9474,0,111.620826446281,2412,-105.1622316,0
9475,3,56.0118071498852,3788,-103.2571193,1
9476,0,25.3953719008264,3099,-102.334968,0
9477,0,81.8636363636363,1645,-103.694942,0
9478,0,77.0139389963923,1781,-98.84658361,1
9479,0,31.5829062654984,4106,-100.6646783,1
9480,0,32.278943916038,1103,-103.6884206,1
9481,0,52.9462898694431,609,-102.2435824,0
9482,0,79.1052804198098,1474,-105.6524375,1
9483,0,59.4542300066094,1475,-103.0158768,1
9484,0,43.8919317809118,2180,-94.93278461,1
9485,0,66.3741530325566,2588,-97.64056609,1
9486,0,81.1578947368421,2226,-100.3812623,1
9487,4,82.3371900826446,2797,-93.56297102,1
9488,4,67.7162295081967,2381,-91.94070375,1
9489,0,91.0011568335812,1615,-98.93003842,0
9490,0,74.4233480898508,1416,-104.5491675,0
9491,0,59.4366220459428,1328,-95.43280765,0
9492,0,39.2668415013932,1485,-101.1779062,0
9493,4,38.3298628325897,1220,-102.7686232,1
9494,0,57.252131147541,2442,-105.1033666,0
9495,0,30.9484382746653,1674,-100.0692489,0
9496,4,45.3416393442623,1937,-95.64226403,1
9497,0,34.2992399206874,1920,-93.27575892,0
9498,0,33.3301639344262,2216,-99.93847818,1
9499,0,24.422504957039,2854,-102.2948605,1
9500,8,15.2117685625307,6862,-90.56262117,1
9501,0,15.2280237937872,4276,-94.64716597,1
9502,4,10.5395081967213,4564,-92.04782897,1
9503,4,11.2982485128883,3568,-90.04854306,1
9504,7,10.8885245901639,15277,-89.37957597,1
9505,3,4.29765612194722,11750,-90.43727614,1
9525,4,8.84504474643686,5962,-86.57395389,1
9526,9,13.6096106048053,9181,-86.70407138,1
9527,4,12.4587338415645,6096,-90.64366821,1
9528,0,11.9455395923822,692,-104.5119304,0
9529,0,10.8402651201326,273,-100.8970054,0
9530,4,11.1224523612262,1331,-94.60894085,1
9531,4,10.8488815244408,2415,-91.36949391,1
9532,0,8.32289595758781,2861,-92.25053916,1
9533,4,9.69355640218652,1682,-89.3131253,1
9534,0,7.24686821446467,6,-106.9755072,1
9535,0,7.84393638170974,20,-95.79920492,1
9536,4,7.32112676056338,9,-93.73582601,1
9537,0,7.4863342719894,3,-109.3641824,1
9538,0,9.2135874067937,265,-111.1873314,1
9539,0,10.772569156866,342,-112,1
9540,0,10.9879079012755,321,-112,1
9541,0,13.2842351369405,392,-112,0
9542,0,14.9257909557727,360,-110.4814786,0
9543,0,11.9647234183504,289,-105.2526747,0
9544,0,13.8211031969521,251,-103.6836772,0
9545,0,12.1459334106344,115,-110.8580512,0
9546,0,7.07984098061951,112,-111.2865576,0
9547,0,10.8424714262051,111,-109.8111302,0
9548,0,11.9514739980126,111,-110.2193069,0
9549,0,16.359059291156,109,-112,0
9550,0,25.0732151730992,109,-112,0
9551,0,28.6393442622951,73,-112,0
9552,0,37.1190714762859,57,-112,0
9553,0,37.6395098526246,98,-112,0
9554,0,34.9292812189467,78,-112,0
9555,0,16.3598873799271,56,-112,0
9556,0,32.6729590991886,56,-112,0
9557,0,39.4671303195893,57,-112,0
9558,0,39.8003975484512,56,-112,0
9559,0,22.2343491222259,33,-112,0
9560,0,35.2804635761589,27,-112,0
9561,0,31.8890912100646,28,-111.7290775,0
9562,0,30.8614467803344,28,-110.8318825,0
9563,0,39.6995530541301,35,-106.1005298,0
9564,0,42.767753683165,83,-101.6392272,0
9565,0,46.41483198146,82,-101.9280245,0
9566,0,48.6848725587554,80,-105.8818472,0
9567,1,52.2307564972687,43,-100.6091564,1
9568,0,54.7054148037755,27,-97.62854992,0
9569,0,64.850115932428,18,-101.3842167,0
9570,0,65.9673841059603,76,-110.5111696,0
9571,0,45.611819235226,190,-103.491969,0
9572,0,31.2246688741722,314,-98.11698056,1
9573,0,25.7099337748344,252,-106.1774972,0
9574,0,28.2323733862959,82,-112,0
9575,0,42.2667104614879,80,-112,0
9576,0,61.3703642384106,186,-112,0
9577,0,57.1918238993711,199,-112,0
9578,0,67.1564310544612,193,-111.9192529,0
9579,0,69.4178116205926,107,-112,0
9580,0,75.3763031606818,90,-111.3511017,0
9581,0,65.6092353525323,88,-109.0761563,0
9582,0,54.4322132097335,173,-100.6322497,0
9583,3,48.0920072811517,905,-90.7320394,1
9584,0,40.4827072646037,682,-101.0798723,0
9585,0,49.8583016056944,290,-103.2445705,0
9586,0,61.6608738828203,213,-102.4431352,1
9587,4,61.6780495813495,235,-94.54392046,1
9588,0,72.3997352746525,77,-106.7394739,1
9589,0,64.8316782522344,113,-107.1624209,0
9590,0,74.5693020178631,322,-107.9793547,0
9591,0,80.7804797353185,409,-106.4113502,1
9592,0,82.1829308633807,1218,-101.1378638,1
9593,5,75.7602977667494,3734,-88.19954281,1
9594,0,64.2704299310797,1148,-94.34996026,1
9595,3,59.06454816286,1583,-88.85096025,1
9596,0,58.9674164737016,1566,-102.8043671,1
9597,0,56.5237464835347,2320,-94.57336424,1
9598,4,48.0968062220751,2131,-90.33800725,1
9599,0,66.0979970203609,1205,-95.99642345,0
9600,0,71.2845421726288,511,-101.9228855,0
9601,0,81.5065343258892,504,-101.025496,0
9602,0,82.2265431077279,565,-106.9570458,0
9603,0,79.7836228287841,1584,-107.5153372,0
9604,0,79.7013567174057,1183,-103.9039534,0
9605,0,75.2658788774003,448,-106.7510449,0
9606,0,60.6066170388751,443,-111.1981585,0
9607,0,64.265718067505,518,-104.6037063,0
9608,0,70.8734700628515,818,-102.7606783,1
9609,0,74.7045003309067,558,-105.4116044,1
9610,0,83.0822120118149,652,-112,0
9611,0,92.9725483710931,694,-108.6983625,0
9612,0,82.4899040052963,898,-105.1240678,1
9613,4,72.5057908669755,1384,-98.66943143,1
9614,0,66.6319501394128,977,-99.49896462,1
9615,4,60.6983785572469,838,-92.1159254,1
9616,0,50.1115340062883,944,-103.5468448,1
9617,0,61.7417273328921,1503,-102.24372,1
9618,4,65.9786745406824,2355,-90.32496616,1
9619,0,69.2309472640106,2093,-94.77095324,1
9620,0,81.6142526455026,2221,-100.9163805,1
9621,4,75.662146518935,2217,-98.71915957,1
9622,0,68.1028543307087,2218,-104.7241984,1
9623,0,59.1641865079365,1374,-100.4908924,1
9624,0,54.9922288359788,1287,-97.91771071,1
9625,0,59.2835820895522,1757,-104.2710581,1
9626,0,54.3555959662754,2625,-103.4539171,1
9627,0,56.6559193121693,2333,-98.83693152,1
9628,4,68.7696850393701,3724,-93.68598797,1
9629,8,69.7227460711332,4227,-87.85131866,1
9630,0,54.5287698412698,3076,-98.6809895,1
9631,0,58.4049532556995,2508,-103.2194642,1
9632,0,76.0924425334877,4175,-101.8894699,0
9633,0,54.8880436580122,4890,-103.1649922,0
9634,4,58.7217847769029,4024,-101.3283921,1
9635,0,68.4681660327435,4271,-103.1360358,1
9636,0,57.2401190673061,4212,-96.92762134,0
9637,3,108.848589238845,4863,-94.71405698,1
9638,7,119.065487018356,6879,-88.18339698,1
9639,4,109.27707059018,4148,-93.77576142,1
9640,4,167.751476377953,3974,-92.43704083,1
9641,0,175.638452636799,2443,-102.6923914,1
9642,0,140.822615308315,1361,-100.7057212,0
9643,0,111.575528948663,2089,-94.20078882,1
9644,4,158.777318565052,1700,-93.71013635,1
9645,0,172.881448412698,1684,-95.6668509,1
9646,0,166.113953107067,2334,-103.7262326,1
9647,0,73.3370805091751,2589,-93.53938111,1
9648,4,30.6372581174155,2297,-93.28890155,1
9649,9,22.8113737807902,9332,-87.55493124,1
9650,2,52.5244708994709,9686,-87.9016627,1
9651,0,124.499098212822,3464,-95.77806097,1
9652,0,193.65867768595,2314,-96.8405642,0
9653,0,188.679625984252,1208,-105.0780782,0
9654,0,144.083953065609,1012,-105.3967667,0
9655,0,215.189601443333,839,-106.7826643,0
9656,0,168.274876033058,1230,-100.7757729,0
9657,3,136.057345893241,1396,-101.6515499,1
9658,0,126.503689129365,1556,-102.9097242,0
9659,0,59.592464055528,1656,-94.51923714,0
9660,0,72.2584453919318,1712,-101.0103033,0
9661,0,165.590646174186,1174,-103.093887,0
9662,2,110.746023938351,1190,-103.5224336,1
9663,0,33.9557098000331,2018,-103.1278631,0
9664,0,15.5295950155763,1016,-104.5239327,1
9665,0,70.0456047587574,872,-105.2877573,0
9666,0,92.5234710743802,923,-106.1358365,1
9667,0,81.0567306115757,1604,-103.3890024,1
9668,4,87.9332452081956,2004,-100.9512772,1
9669,0,127.364426229508,1344,-103.8278158,1
9670,0,63.7109568666336,1637,-98.05957829,1
9671,0,26.7059016393443,2160,-91.80104976,1
9672,0,20.5252024458767,2722,-94.3453543,0
9673,0,16.8142927388953,2306,-97.61599946,0
9674,0,17.590383344349,2625,-94.28940911,1
9675,4,17.3514754098361,1618,-93.91831556,1
9676,0,37.3641771315268,2200,-103.418116,1
9677,0,49.3904277987215,2352,-105.5761177,1
9678,4,65.9996695853296,2573,-97.13236947,1
9679,0,98.5009014915588,973,-104.8765257,0
9680,0,58.8326449694366,1175,-96.16382361,0
9681,4,39.550893296181,1539,-93.41724286,1
9682,0,48.4548008593621,1856,-102.8314757,1
9683,0,23.0978528110146,2318,-100.6208553,1
9684,0,17.2272131147541,3401,-98.75967705,1
9685,4,17.9210308937717,4039,-94.35849337,1
9686,0,10.3679121599476,4653,-97.59992171,1
9687,0,19.9174236168456,7660,-98.11269428,1
9688,4,19.273606557377,21897,-87.81447727,1
9689,19,5.93307997356246,17997,-83.64366844,1
9707,0,1.43065451532726,759,-89.44582384,1
9708,13,12.3135649849649,12355,-84.8534367,1
9709,4,11.7655343827672,4036,-91.24164226,1
9710,0,11.9484672742336,870,-98.49116461,0
9711,5,10.0492129246065,1231,-91.46606887,1
9712,5,11.6752278376139,1574,-88.82127617,1
9713,0,10.226512013256,1379,-95.21676575,1
9714,9,9.17220644730249,2350,-87.2522426,1
9715,0,8.11714995857498,1694,-96.46786141,1
9716,0,8.11315440689198,421,-99.54518284,1
9720,0,7.71688658760648,83,-111.85954,1
9721,0,11.2872763419483,208,-112,1
9722,3,10.3548119927116,232,-112,1
9723,0,10.2686764949478,298,-111.1324937,0
9724,0,14.4707636243167,141,-110.0601557,0
9725,0,13.6315440689198,132,-104.9029193,0
9726,5,15.4065606361829,141,-93.59692297,1
9727,0,15.3655789299321,148,-103.1733444,0
9728,0,9.18500584404742,178,-111.4184755,0
9729,0,7.67803908579,136,-110.9993471,0
9730,0,8.82444518052335,131,-110.2900049,0
9731,0,15.8789133675667,82,-107.4739503,0
9732,0,18.6306724080821,60,-110.6534641,0
9733,0,30.416197416363,68,-110.4566039,0
9734,0,38.4229877442862,59,-111.0607751,0
9735,0,44.0684001324942,68,-112,0
9736,0,46.5495197085128,102,-112,0
9737,0,26.0836369658827,101,-112,0
9738,0,30.7184498178205,82,-112,0
9739,0,31.3826158940397,81,-112,0
9740,0,37.1892697466468,41,-112,0
9741,0,27.1919191919192,28,-111.710362,0
9742,0,28.2798476568968,24,-112,0
9743,0,38.3598277860573,28,-112,0
9744,0,43.2506622516556,28,-112,0
9745,0,38.5439642324888,28,-109.8771093,0
9746,0,37.6567312468952,25,-101.3291695,0
9747,4,35.4207650273224,47,-90.38780919,1
9748,0,41.9826158940397,51,-101.1468156,0
9749,0,49.496357615894,54,-107.1539665,0
9750,4,60.3336092715232,51,-96.14778698,1
9751,0,51.9271523178808,500,-98.44702179,1
9752,0,59.7182119205298,1484,-106.4550736,0
9753,0,69.8187386194339,127,-104.7305101,0
9754,0,41.75802714333,146,-96.32989205,0
9755,0,35.6440986591624,204,-103.8576101,1
9756,0,34.5852649006623,71,-103.3013195,0
9757,0,34.1577553385201,81,-112,0
9758,0,45.1736467472273,184,-112,0
9759,0,43.5538818076477,184,-111.5163934,0
9760,0,49.3424929647409,187,-109.5534595,0
9761,0,55.2162833029952,199,-107.2306062,0
9762,0,67.8656074147633,207,-109.6684377,0
9763,0,76.309551398775,148,-111.0058333,0
9764,0,63.639960597603,88,-107.0335471,0
9765,0,55.330685203575,584,-97.94831066,0
9766,4,57.9233570600894,456,-93.23326279,1
9767,0,49.8778954334878,431,-105.7396944,1
9768,0,51.5018205892089,236,-106.9351757,1
9769,0,63.9000496442164,199,-97.9978486,1
9770,0,70.6690945207747,133,-101.0326912,1
9771,0,78.7428429587953,81,-105.2865078,1
9772,0,78.2875351762953,211,-99.86211279,1
9773,0,79.5256073539068,373,-101.0282653,0
9774,0,87.0771395464327,1689,-103.566387,1
9775,5,86.5414529207347,2453,-88.97051766,1
9776,0,73.6199304750869,2596,-96.0184554,1
9777,0,73.3626882966396,1973,-99.3819449,1
9778,0,68.6531524077445,1045,-100.273252,1
9779,0,63.6495118318716,1210,-97.68891531,1
9780,4,60.9304347826087,1761,-86.93706653,1
9781,0,68.4734403441999,1092,-101.891142,0
9782,0,71.7063688999173,382,-102.9024951,0
9783,4,77.3554047343155,677,-90.2761843,1
9784,0,84.2075752563678,937,-100.2952927,0
9785,0,91.2072190319934,935,-104.3707699,0
9786,0,82.43545183714,869,-95.12157268,1
9787,0,77.325723738627,874,-98.97909956,0
9788,0,65.5423700761337,726,-109.7763589,0
9789,0,65.1867350314257,551,-104.1154843,0
9790,0,69.0731867410568,1683,-96.3828086,1
9791,0,79.5319219318558,724,-99.99119393,1
9792,0,89.7494207216154,861,-100.2018146,1
9793,0,93.5308417397056,1100,-104.407551,1
9794,0,91.7207088939941,937,-105.6967387,1
9795,0,82.6527708850289,1115,-103.2055487,1
9796,0,77.2158451869004,1127,-103.7580744,1
9797,0,61.2447899437645,825,-102.9961193,1
9798,0,55.0569065343259,582,-103.5141708,1
9799,0,52.0210042664916,1392,-100.8722352,1
9800,0,67.7810122394972,1858,-103.7493951,1
9801,0,75.7349098726641,2158,-95.81082106,1
9802,4,75.0802033787108,1951,-89.99341999,1
9803,0,89.4894989250868,3220,-99.22336471,1
9804,0,74.9872622001654,852,-103.80993,1
9805,0,63.8076732263933,63,-101.7790611,1
9806,3,65.4785960308348,912,-93.20858034,1
9807,0,58.1013558201058,1094,-103.5871559,1
9808,0,67.3270502645503,1479,-105.5708594,1
9809,0,80.7633262260128,1487,-101.1188649,0
9810,0,68.0891351083182,1863,-101.6276386,0
9811,0,54.9483870967742,3606,-93.18841936,1
9812,0,53.2849409448819,3743,-97.32372798,1
9813,0,70.5419216140235,2548,-103.6659322,1
9814,4,71.8030102547139,2498,-100.5661451,1
9815,0,80.1307414698163,3130,-99.61009566,1
9816,0,93.4796626984127,3272,-103.8838199,0
9817,0,85.7333774396295,4503,-97.20367149,0
9818,10,70.8742004264392,3157,-94.9516681,1
9819,4,75.6625888576624,4626,-94.00390035,1
9820,3,107.551182404498,5116,-91.56768409,1
9821,0,148.11809086436,3536,-95.45779559,1
9822,0,122.55810877831,5674,-95.10244195,1
9823,0,195.188357863403,1957,-95.49815623,1
9824,8,186.270088553624,2189,-90.3662904,1
9825,0,157.834986772487,1885,-101.5316809,0
9826,0,164.092577285502,1555,-99.92529693,1
9827,0,175.168087897671,1497,-97.7174616,1
9828,0,135.960310897966,1824,-106.6893257,1
9829,0,70.3464502377439,2097,-102.2650927,1
9830,0,50.4601652892562,4191,-97.62260975,1
9831,0,47.4342866589519,6288,-97.94009364,1
9832,8,27.0188555500902,9301,-91.02443414,1
9833,4,32.3741732804233,6354,-88.94877562,1
9834,3,50.1087063453025,4551,-95.4747526,1
9835,0,48.8428099173554,2994,-98.07941734,1
9836,0,94.7426446280992,2213,-102.4613256,1
9837,0,158.832103623545,1816,-106.3215212,0
9838,0,255.402943121693,1773,-101.5969268,0
9839,0,127.760491803279,1392,-103.3142748,0
9840,0,64.5353835978836,1425,-99.57580725,1
9841,0,76.4341695359895,2116,-94.23199497,0
9842,3,101.096033057851,1260,-96.85080464,1
9843,0,186.925301603041,1124,-105.5711595,0
9844,3,187.705573770492,1055,-105.7490808,1
9845,0,155.032892561983,823,-102.9516539,0
9846,0,54.4535322078348,814,-102.1680421,0
9847,0,16.4888411307654,1364,-101.1622567,1
9848,0,20.6813114754098,1382,-102.5047985,1
9849,0,36.8632831873037,1543,-98.05396533,1
9850,0,41.8962295081967,2788,-101.3082206,1
9851,4,43.2446685402546,3436,-96.11047158,1
9852,0,151.673823963285,939,-100.0316938,1
9853,0,185.562809917355,868,-102.6668051,1
9854,0,156.170791673496,1119,-102.5901393,1
9855,0,29.3089256198347,1389,-98.71341604,1
9856,4,18.1337704918033,2286,-95.29617147,1
9857,0,13.7880991735537,2331,-101.9258223,0
9858,3,13.8408196721311,3546,-104.3041144,1
9859,0,35.2561983471074,3207,-107.3607741,0
9860,0,46.5965257292691,2778,-101.1884563,0
9861,0,52.21698892745,2317,-102.5525466,0
9862,0,75.072283232257,1006,-106.6518726,0
9863,0,30.4260452817716,1921,-96.83139713,0
9864,3,19.778396984101,2419,-95.7835032,1
9865,0,26.1131857237277,1659,-101.4838558,1
9866,0,22.0178659236191,2496,-103.8926311,1
9867,0,37.7495042961005,3202,-103.6590733,1
9868,4,31.1017699115044,4513,-98.73329796,1
9869,0,11.3376859504132,7175,-99.36011148,1
9870,12,16.9768890345845,15368,-95.71618375,1
9871,11,13.9893495002458,31416,-87.82654477,1
9872,11,2.17426494879419,7762,-85.1178776,1
9891,9,5.05618163738813,5681,-86.05734509,1
9892,0,9.87125103562552,6642,-93.26109159,1
9893,0,8.93786246893123,332,-100.1409655,1
9894,0,10.3897427330438,606,-96.71460028,0
9895,0,11.4396023198012,447,-98.12169123,0
9896,0,11.74436713055,869,-99.80228473,0
9897,5,11.0897945659377,1020,-92.59333538,1
9898,5,9.60404241219351,1457,-89.09824599,1
9899,0,10.586743993372,763,-94.19113618,1
9900,5,8.43735382559305,405,-94.53503329,1
9904,0,9.26155375186351,1,-112,1
9905,0,10.2789927104042,57,-112,1
9906,0,9.87359178263751,61,-110.6927405,1
9907,0,10.3190245531986,61,-107.1310218,0
9908,0,10.0881232400199,145,-104.0871559,0
9909,0,14.1798906741759,238,-102.2819276,0
9910,0,14.7876428689747,297,-98.55326613,0
9911,0,17.3892661918171,294,-106.987391,0
9912,0,10.2776213351002,298,-105.5864945,0
9913,0,10.6509855888686,302,-103.2226384,0
9914,0,20.7782378270951,148,-101.0215696,0
9915,0,27.5784329965215,53,-104.3288744,0
9916,0,29.6727935088591,59,-106.7045813,0
9917,0,32.9223124068246,58,-106.312313,0
9918,0,33.9006677796327,57,-108.1268366,0
9919,0,34.7210535033957,92,-112,0
9920,0,28.6724623282,112,-104.3607655,1
9921,0,23.6412251655629,106,-105.2064795,1
9922,0,27.8587046546298,90,-112,1
9923,0,28.4918847300431,59,-110.6367016,1
9924,0,29.2993377483444,30,-107.0282725,1
9925,0,22.7285217679192,23,-107.19214,1
9926,0,39.0024838549429,26,-111.4030211,0
9927,0,53.2388603611065,28,-112,0
9928,0,50.3783336094086,26,-112,0
9929,0,47.1321410829608,23,-110.5740116,0
9930,0,44.2969034608379,24,-99.04741601,0
9931,0,43.8181818181818,46,-95.07238451,0
9932,0,53.9859201590194,51,-106.8227717,0
9933,0,57.3465805596953,104,-110.6706666,0
9934,0,63.1142195000828,228,-103.6300951,0
9935,0,59.4940417080437,1874,-101.6721956,0
9936,3,58.1206554121152,1466,-96.34813897,1
9937,3,53.8849147209803,134,-93.39553004,1
9938,0,43.1122516556291,99,-100.1017067,1
9939,3,39.488745448527,71,-103.6170928,1
9940,0,40.150521609538,71,-101.9581221,1
9941,0,31.2847290640394,200,-112,0
9942,0,32.2473100480053,233,-112,0
9943,0,34.3979473597087,224,-108.9896215,0
9944,0,41.3651108904336,187,-102.8352274,0
9945,0,53.1957960940086,234,-101.7169567,0
9946,0,72.90317775571,308,-105.1116195,0
9947,0,66.0743131413439,189,-110.8953771,0
9948,0,63.8208905810296,88,-104.6397103,1
9949,0,64.5915259847733,372,-98.48620185,1
9950,0,60.341939755048,428,-102.6579742,1
9951,3,60.8831512744124,302,-105.1878336,1
9952,0,52.4315737216614,246,-106.1088943,1
9953,0,60.9822660098522,128,-106.2174964,1
9954,0,69.8268785170473,87,-106.6480065,1
9955,0,72.6491228070175,93,-99.66026633,1
9956,4,75.6777557100298,445,-87.12611362,1
9957,0,82.2528963919232,736,-95.6449567,0
9958,0,84.1545845746442,910,-95.80017519,0
9959,0,86.1186693147964,1305,-99.27069889,1
9960,0,82.3911330049261,1289,-92.67107292,1
9961,0,70.5173783515392,1319,-101.7277655,1
9962,0,67.5077788811652,1144,-95.43030813,1
9963,0,63.1592188017213,1036,-98.39329134,1
9964,0,72.4949578442718,1184,-100.1386383,0
9965,0,67.2944582299421,325,-107.4063949,0
9966,0,74.9559934318555,309,-106.0863173,0
9967,0,106.276398543529,579,-99.98125655,1
9968,0,103.021656472144,705,-105.4357929,1
9969,0,94.2711022840119,791,-101.1687446,1
9970,4,83.9634348113832,1849,-93.82858372,1
9971,0,69.7244378795339,1226,-104.4803978,0
9972,0,82.2876530950017,542,-108.1588609,0
9973,0,81.0730940962461,1167,-97.25412102,0
9974,4,76.7970870572658,2486,-90.80658991,1
9975,0,77.9598081376116,1212,-101.8494341,1
9976,4,83.0567771578602,1653,-100.8820143,1
9977,0,90.0893743793446,1206,-100.4905513,1
9978,4,87.2783931228302,2396,-92.10830015,1
9979,0,79.2211379424413,1339,-99.96111526,1
9980,4,73.1472906403941,1278,-93.04883606,1
9981,0,62.1804200429965,1027,-101.5829326,1
9982,4,57.8474127955034,1780,-91.17753713,1
9983,0,66.9515462212667,1667,-96.83393528,0
9984,0,74.4231779382797,1338,-104.8561343,1
9985,0,89.9811351977495,1841,-100.6336749,1
9986,0,82.7524408406421,2640,-99.471398,1
9987,4,83.8800661703887,2745,-99.10679433,1
9988,0,74.0221529373154,410,-100.3642584,1
9989,4,77.4508766126364,1248,-90.73667869,1
9990,0,69.9214096624752,1959,-100.7475314,1
9991,3,63.6062048588313,1352,-92.69037757,1
9992,0,70.7584780810587,1532,-97.23048104,1
9993,3,79.21319880913,2128,-89.20564792,1
9994,0,83.3426837270341,2681,-95.79068196,0
9995,3,73.4349479252769,2374,-94.4856584,1
9996,0,99.76897635191,1871,-106.1043734,1
9997,0,63.7004101722723,1508,-104.7530077,1
9998,0,102.229039192988,1903,-103.4646525,1
9999,0,137.369647875682,2153,-99.24796912,0
10000,0,134.714356029532,3323,-97.10576567,0
10001,4,77.9654374069787,4359,-93.15189649,1
10002,3,114.527194577616,3667,-93.03317059,1
10003,0,157.4605414274,2512,-95.02164458,1
10004,4,149.666721772194,3489,-97.28692082,1
10005,4,144.936022483055,2702,-94.79999978,1
10006,0,149.871904215188,3018,-98.20810759,1
10007,0,175.655314928087,2741,-94.05628528,1
10008,0,194.784096544883,2439,-97.71350768,0
10009,4,137.77312992126,2063,-94.42204658,1
10010,0,61.5245495123161,5109,-96.24301686,1
10011,0,53.0613324516449,3846,-97.28747297,1
10012,0,68.3504427681207,3242,-98.48870319,0
10013,0,147.585055381055,1600,-103.3524979,0
10014,0,83.2415942266689,2412,-98.17963388,0
10015,0,77.2687603305785,2959,-100.3562927,0
10016,4,132.535460406679,2274,-93.58371362,1
10017,0,78.724946695096,3130,-99.56963196,1
10018,4,79.8280991735537,3776,-94.2139081,1
10019,0,69.8261725155789,5245,-99.68062803,1
10020,0,74.104480079352,5374,-102.4739627,1
10021,0,83.129201508444,3427,-101.4070055,1
10022,3,144.150578512397,1716,-98.6008885,1
10023,0,120.087272727273,1400,-105.1978642,1
10024,0,236.308247253648,1794,-101.0719233,1
10025,3,36.432986283259,1755,-89.67881194,1
10026,0,105.644965562479,912,-100.4324996,1
10027,0,199.102809917355,611,-108.168948,1
10028,0,246.646113479829,684,-96.77883557,0
10029,0,129.590646174186,615,-102.8611865,0
10030,0,82.8630923102148,780,-102.8865318,0
10031,4,76.6248553958023,887,-101.6378816,1
10032,0,23.6280568407138,1546,-98.18500953,1
10033,3,23.031961973447,1737,-94.54241268,1
10034,0,36.7790812954395,1925,-94.54568245,1
10035,4,15.8888342351205,1689,-90.54100847,1
10036,0,60.1307005948447,781,-104.1989852,1
10037,0,218.01737704918,504,-105.7180949,1
10038,0,183.527672228647,640,-107.044806,1
10039,0,54.4271191998688,1310,-104.504253,1
10040,0,70.7516523463318,1443,-100.2161194,0
10041,0,75.5597638957206,1593,-105.0814441,1
10042,0,42.3302494630762,1664,-110.9293466,1
10043,0,19.903606557377,1982,-105.1731924,0
10044,0,40.093176937056,1975,-96.22880072,0
10045,0,33.5837704918033,2669,-99.38865476,0
10046,0,37.9043291473893,2160,-102.1974493,0
10047,4,46.5301540478532,2461,-96.91055222,1
10048,0,18.3242439266237,2253,-100.5377381,0
10049,4,40.3143231727303,2264,-102.4572945,1
10050,0,23.703375942314,2740,-104.4523837,1
10051,4,29.6228316537254,4371,-101.9990546,1
10052,0,37.2091460416325,4476,-93.37623225,1
10053,0,22.1470102411629,7127,-102.314106,1
10054,4,15.2460655737705,10249,-92.44288972,1
10055,9,10.5249421869838,16967,-88.33025641,1
10056,8,15.5313882970005,7028,-87.70264026,1
10074,0,.980952380952381,215,-94.40843124,1
10075,0,5.47439085032322,330,-103.8349981,1
10076,5,10.2736161750083,1002,-93.81038265,1
10077,0,10.5137553861452,688,-94.06638864,0
